Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
29	1	256	netdev://[00:00:00:00:00:02]	InData	1.31072e-09	1.2928e-10	0	0
29	1	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
29	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
29	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
29	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
29	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0.000512	0	0	0
29	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
29	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0.000512	0	0	0
29	1	257	internal://	InInterests	0	0	0	0
29	1	257	internal://	OutInterests	0	0	0	0
29	1	257	internal://	InData	0	0	0	0
29	1	257	internal://	OutData	0	0	0	0
29	1	257	internal://	InNacks	0	0	0	0
29	1	257	internal://	OutNacks	0	0	0	0
29	1	257	internal://	InSatisfiedInterests	5.76922e-37	0	0	0
29	1	257	internal://	InTimedOutInterests	0	0	0	0
29	1	257	internal://	OutSatisfiedInterests	4.32346e-37	0	0	0
29	1	257	internal://	OutTimedOutInterests	0	0	0	0
29	1	258	ndnFace://1	InInterests	1.31072e-09	5.504e-11	0	0
29	1	258	ndnFace://1	OutInterests	1.31072e-09	4.48e-11	0	0
29	1	258	ndnFace://1	InData	0	0	0	0
29	1	258	ndnFace://1	OutData	1.31072e-09	1.2928e-10	0	0
29	1	258	ndnFace://1	InNacks	0	0	0	0
29	1	258	ndnFace://1	OutNacks	0	0	0	0
29	1	258	ndnFace://1	InSatisfiedInterests	1.31072e-09	0	0	0
29	1	258	ndnFace://1	InTimedOutInterests	0	0	0	0
29	1	258	ndnFace://1	OutSatisfiedInterests	0	0	0	0
29	1	258	ndnFace://1	OutTimedOutInterests	0.000512	0	0	0
29	1	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
29	1	-1	all	TimedOutInterests	0.000512	0	0	0
29	2	1	internal://	InInterests	0	0	0	0
29	2	1	internal://	OutInterests	0	0	0	0
29	2	1	internal://	InData	0	0	0	0
29	2	1	internal://	OutData	0	0	0	0
29	2	1	internal://	InNacks	0	0	0	0
29	2	1	internal://	OutNacks	0	0	0	0
29	2	1	internal://	InSatisfiedInterests	0	0	0	0
29	2	1	internal://	InTimedOutInterests	0	0	0	0
29	2	1	internal://	OutSatisfiedInterests	5.76922e-37	0	0	0
29	2	1	internal://	OutTimedOutInterests	0	0	0	0
29	2	256	netdev://[00:00:00:00:00:03]	InInterests	1.31072e-09	4.48e-11	0	0
29	2	256	netdev://[00:00:00:00:00:03]	OutInterests	2.62144e-09	9.984e-11	0	0
29	2	256	netdev://[00:00:00:00:00:03]	InData	1.31072e-09	1.2928e-10	0	0
29	2	256	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
29	2	256	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
29	2	256	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
29	2	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
29	2	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0.000512	0	0	0
29	2	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	1.31072e-09	0	0	0
29	2	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0.000512	0	0	0
29	2	257	internal://	InInterests	0	0	0	0
29	2	257	internal://	OutInterests	0	0	0	0
29	2	257	internal://	InData	0	0	0	0
29	2	257	internal://	OutData	0	0	0	0
29	2	257	internal://	InNacks	0	0	0	0
29	2	257	internal://	OutNacks	0	0	0	0
29	2	257	internal://	InSatisfiedInterests	5.76922e-37	0	0	0
29	2	257	internal://	InTimedOutInterests	0	0	0	0
29	2	257	internal://	OutSatisfiedInterests	4.32346e-37	0	0	0
29	2	257	internal://	OutTimedOutInterests	0	0	0	0
29	2	258	ndnFace://2	InInterests	1.31072e-09	5.504e-11	0	0
29	2	258	ndnFace://2	OutInterests	1.31072e-09	4.48e-11	0	0
29	2	258	ndnFace://2	InData	0	0	0	0
29	2	258	ndnFace://2	OutData	1.31072e-09	1.2928e-10	0	0
29	2	258	ndnFace://2	InNacks	0	0	0	0
29	2	258	ndnFace://2	OutNacks	0	0	0	0
29	2	258	ndnFace://2	InSatisfiedInterests	1.31072e-09	0	0	0
29	2	258	ndnFace://2	InTimedOutInterests	0	0	0	0
29	2	258	ndnFace://2	OutSatisfiedInterests	0	0	0	0
29	2	258	ndnFace://2	OutTimedOutInterests	0.000512	0	0	0
29	2	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
29	2	-1	all	TimedOutInterests	0.000512	0	0	0
29	3	1	internal://	InInterests	0	0	0	0
29	3	1	internal://	OutInterests	0	0	0	0
29	3	1	internal://	InData	0	0	0	0
29	3	1	internal://	OutData	0	0	0	0
29	3	1	internal://	InNacks	0	0	0	0
29	3	1	internal://	OutNacks	0	0	0	0
29	3	1	internal://	InSatisfiedInterests	0	0	0	0
29	3	1	internal://	InTimedOutInterests	0	0	0	0
29	3	1	internal://	OutSatisfiedInterests	5.76922e-37	0	0	0
29	3	1	internal://	OutTimedOutInterests	0	0	0	0
29	3	256	netdev://[00:00:00:00:00:04]	InInterests	2.62144e-09	9.984e-11	0	0
29	3	256	netdev://[00:00:00:00:00:04]	OutInterests	1.31072e-09	4.48e-11	0	0
29	3	256	netdev://[00:00:00:00:00:04]	InData	1.31072e-09	1.2928e-10	0	0
29	3	256	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
29	3	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
29	3	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
29	3	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
29	3	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0.000512	0	0	0
29	3	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
29	3	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0.000512	0	0	0
29	3	257	internal://	InInterests	0	0	0	0
29	3	257	internal://	OutInterests	0	0	0	0
29	3	257	internal://	InData	0	0	0	0
29	3	257	internal://	OutData	0	0	0	0
29	3	257	internal://	InNacks	0	0	0	0
29	3	257	internal://	OutNacks	0	0	0	0
29	3	257	internal://	InSatisfiedInterests	5.76922e-37	0	0	0
29	3	257	internal://	InTimedOutInterests	0	0	0	0
29	3	257	internal://	OutSatisfiedInterests	4.32346e-37	0	0	0
29	3	257	internal://	OutTimedOutInterests	0	0	0	0
29	3	258	ndnFace://3	InInterests	1.31072e-09	5.504e-11	0	0
29	3	258	ndnFace://3	OutInterests	1.31072e-09	4.48e-11	0	0
29	3	258	ndnFace://3	InData	0	0	0	0
29	3	258	ndnFace://3	OutData	1.31072e-09	1.2928e-10	0	0
29	3	258	ndnFace://3	InNacks	0	0	0	0
29	3	258	ndnFace://3	OutNacks	0	0	0	0
29	3	258	ndnFace://3	InSatisfiedInterests	1.31072e-09	0	0	0
29	3	258	ndnFace://3	InTimedOutInterests	0	0	0	0
29	3	258	ndnFace://3	OutSatisfiedInterests	0	0	0	0
29	3	258	ndnFace://3	OutTimedOutInterests	0.000512	0	0	0
29	3	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
29	3	-1	all	TimedOutInterests	0.000512	0	0	0
29	4	1	internal://	InInterests	0	0	0	0
29	4	1	internal://	OutInterests	0	0	0	0
29	4	1	internal://	InData	0	0	0	0
29	4	1	internal://	OutData	0	0	0	0
29	4	1	internal://	InNacks	0	0	0	0
29	4	1	internal://	OutNacks	0	0	0	0
29	4	1	internal://	InSatisfiedInterests	0	0	0	0
29	4	1	internal://	InTimedOutInterests	0	0	0	0
29	4	1	internal://	OutSatisfiedInterests	5.76922e-37	0	0	0
29	4	1	internal://	OutTimedOutInterests	0	0	0	0
29	4	256	netdev://[00:00:00:00:00:05]	InInterests	2.62144e-09	9.984e-11	0	0
29	4	256	netdev://[00:00:00:00:00:05]	OutInterests	1.31072e-09	4.48e-11	0	0
29	4	256	netdev://[00:00:00:00:00:05]	InData	1.31072e-09	1.2928e-10	0	0
29	4	256	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
29	4	256	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
29	4	256	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
29	4	256	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
29	4	256	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0.000512	0	0	0
29	4	256	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
29	4	256	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0.000512	0	0	0
29	4	257	internal://	InInterests	0	0	0	0
29	4	257	internal://	OutInterests	0	0	0	0
29	4	257	internal://	InData	0	0	0	0
29	4	257	internal://	OutData	0	0	0	0
29	4	257	internal://	InNacks	0	0	0	0
29	4	257	internal://	OutNacks	0	0	0	0
29	4	257	internal://	InSatisfiedInterests	5.76922e-37	0	0	0
29	4	257	internal://	InTimedOutInterests	0	0	0	0
29	4	257	internal://	OutSatisfiedInterests	4.32346e-37	0	0	0
29	4	257	internal://	OutTimedOutInterests	0	0	0	0
29	4	258	ndnFace://4	InInterests	1.31072e-09	5.504e-11	0	0
29	4	258	ndnFace://4	OutInterests	1.31072e-09	4.48e-11	0	0
29	4	258	ndnFace://4	InData	0	0	0	0
29	4	258	ndnFace://4	OutData	1.31072e-09	1.2928e-10	0	0
29	4	258	ndnFace://4	InNacks	0	0	0	0
29	4	258	ndnFace://4	OutNacks	0	0	0	0
29	4	258	ndnFace://4	InSatisfiedInterests	1.31072e-09	0	0	0
29	4	258	ndnFace://4	InTimedOutInterests	0	0	0	0
29	4	258	ndnFace://4	OutSatisfiedInterests	0	0	0	0
29	4	258	ndnFace://4	OutTimedOutInterests	0.000512	0	0	0
29	4	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
29	4	-1	all	TimedOutInterests	0.000512	0	0	0
29	5	1	internal://	InInterests	0	0	0	0
29	5	1	internal://	OutInterests	0	0	0	0
29	5	1	internal://	InData	0	0	0	0
29	5	1	internal://	OutData	0	0	0	0
29	5	1	internal://	InNacks	0	0	0	0
29	5	1	internal://	OutNacks	0	0	0	0
29	5	1	internal://	InSatisfiedInterests	0	0	0	0
29	5	1	internal://	InTimedOutInterests	0	0	0	0
29	5	1	internal://	OutSatisfiedInterests	5.76922e-37	0	0	0
29	5	1	internal://	OutTimedOutInterests	0	0	0	0
29	5	256	netdev://[00:00:00:00:00:06]	InInterests	2.62144e-09	9.984e-11	0	0
29	5	256	netdev://[00:00:00:00:00:06]	OutInterests	1.31072e-09	4.48e-11	0	0
29	5	256	netdev://[00:00:00:00:00:06]	InData	1.31072e-09	1.2928e-10	0	0
29	5	256	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
29	5	256	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
29	5	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
29	5	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0	0	0	0
29	5	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0.000512	0	0	0
29	5	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
29	5	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0.000512	0	0	0
29	5	257	internal://	InInterests	0	0	0	0
29	5	257	internal://	OutInterests	0	0	0	0
29	5	257	internal://	InData	0	0	0	0
29	5	257	internal://	OutData	0	0	0	0
29	5	257	internal://	InNacks	0	0	0	0
29	5	257	internal://	OutNacks	0	0	0	0
29	5	257	internal://	InSatisfiedInterests	5.76922e-37	0	0	0
29	5	257	internal://	InTimedOutInterests	0	0	0	0
29	5	257	internal://	OutSatisfiedInterests	4.32346e-37	0	0	0
29	5	257	internal://	OutTimedOutInterests	0	0	0	0
29	5	258	ndnFace://5	InInterests	1.31072e-09	5.504e-11	0	0
29	5	258	ndnFace://5	OutInterests	1.31072e-09	4.48e-11	0	0
29	5	258	ndnFace://5	InData	0	0	0	0
29	5	258	ndnFace://5	OutData	1.31072e-09	1.2928e-10	0	0
29	5	258	ndnFace://5	InNacks	0	0	0	0
29	5	258	ndnFace://5	OutNacks	0	0	0	0
29	5	258	ndnFace://5	InSatisfiedInterests	1.31072e-09	0	0	0
29	5	258	ndnFace://5	InTimedOutInterests	0	0	0	0
29	5	258	ndnFace://5	OutSatisfiedInterests	0	0	0	0
29	5	258	ndnFace://5	OutTimedOutInterests	0.000512	0	0	0
29	5	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
29	5	-1	all	TimedOutInterests	0.000512	0	0	0
29	6	1	internal://	InInterests	0	0	0	0
29	6	1	internal://	OutInterests	0	0	0	0
29	6	1	internal://	InData	0	0	0	0
29	6	1	internal://	OutData	0	0	0	0
29	6	1	internal://	InNacks	0	0	0	0
29	6	1	internal://	OutNacks	0	0	0	0
29	6	1	internal://	InSatisfiedInterests	0	0	0	0
29	6	1	internal://	InTimedOutInterests	0	0	0	0
29	6	1	internal://	OutSatisfiedInterests	5.76922e-37	0	0	0
29	6	1	internal://	OutTimedOutInterests	0	0	0	0
29	6	256	netdev://[00:00:00:00:00:07]	InInterests	2.62144e-09	9.984e-11	0	0
29	6	256	netdev://[00:00:00:00:00:07]	OutInterests	1.31072e-09	4.48e-11	0	0
29	6	256	netdev://[00:00:00:00:00:07]	InData	1.31072e-09	1.2928e-10	0	0
29	6	256	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
29	6	256	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
29	6	256	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
29	6	256	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
29	6	256	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0.000512	0	0	0
29	6	256	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
29	6	256	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0.000512	0	0	0
29	6	257	internal://	InInterests	0	0	0	0
29	6	257	internal://	OutInterests	0	0	0	0
29	6	257	internal://	InData	0	0	0	0
29	6	257	internal://	OutData	0	0	0	0
29	6	257	internal://	InNacks	0	0	0	0
29	6	257	internal://	OutNacks	0	0	0	0
29	6	257	internal://	InSatisfiedInterests	5.76922e-37	0	0	0
29	6	257	internal://	InTimedOutInterests	0	0	0	0
29	6	257	internal://	OutSatisfiedInterests	4.32346e-37	0	0	0
29	6	257	internal://	OutTimedOutInterests	0	0	0	0
29	6	258	ndnFace://6	InInterests	1.31072e-09	5.504e-11	0	0
29	6	258	ndnFace://6	OutInterests	1.31072e-09	4.48e-11	0	0
29	6	258	ndnFace://6	InData	0	0	0	0
29	6	258	ndnFace://6	OutData	1.31072e-09	1.2928e-10	0	0
29	6	258	ndnFace://6	InNacks	0	0	0	0
29	6	258	ndnFace://6	OutNacks	0	0	0	0
29	6	258	ndnFace://6	InSatisfiedInterests	1.31072e-09	0	0	0
29	6	258	ndnFace://6	InTimedOutInterests	0	0	0	0
29	6	258	ndnFace://6	OutSatisfiedInterests	0	0	0	0
29	6	258	ndnFace://6	OutTimedOutInterests	0.000512	0	0	0
29	6	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
29	6	-1	all	TimedOutInterests	0.000512	0	0	0
29	7	1	internal://	InInterests	0	0	0	0
29	7	1	internal://	OutInterests	0	0	0	0
29	7	1	internal://	InData	0	0	0	0
29	7	1	internal://	OutData	0	0	0	0
29	7	1	internal://	InNacks	0	0	0	0
29	7	1	internal://	OutNacks	0	0	0	0
29	7	1	internal://	InSatisfiedInterests	0	0	0	0
29	7	1	internal://	InTimedOutInterests	0	0	0	0
29	7	1	internal://	OutSatisfiedInterests	5.76922e-37	0	0	0
29	7	1	internal://	OutTimedOutInterests	0	0	0	0
29	7	256	netdev://[00:00:00:00:00:08]	InInterests	2.62144e-09	9.984e-11	0	0
29	7	256	netdev://[00:00:00:00:00:08]	OutInterests	1.31072e-09	4.48e-11	0	0
29	7	256	netdev://[00:00:00:00:00:08]	InData	1.31072e-09	1.2928e-10	0	0
29	7	256	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
29	7	256	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
29	7	256	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
29	7	256	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
29	7	256	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0.000512	0	0	0
29	7	256	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
29	7	256	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0.000512	0	0	0
29	7	257	internal://	InInterests	0	0	0	0
29	7	257	internal://	OutInterests	0	0	0	0
29	7	257	internal://	InData	0	0	0	0
29	7	257	internal://	OutData	0	0	0	0
29	7	257	internal://	InNacks	0	0	0	0
29	7	257	internal://	OutNacks	0	0	0	0
29	7	257	internal://	InSatisfiedInterests	5.76922e-37	0	0	0
29	7	257	internal://	InTimedOutInterests	0	0	0	0
29	7	257	internal://	OutSatisfiedInterests	4.32346e-37	0	0	0
29	7	257	internal://	OutTimedOutInterests	0	0	0	0
29	7	258	ndnFace://7	InInterests	1.31072e-09	5.504e-11	0	0
29	7	258	ndnFace://7	OutInterests	1.31072e-09	4.48e-11	0	0
29	7	258	ndnFace://7	InData	0	0	0	0
29	7	258	ndnFace://7	OutData	1.31072e-09	1.2928e-10	0	0
29	7	258	ndnFace://7	InNacks	0	0	0	0
29	7	258	ndnFace://7	OutNacks	0	0	0	0
29	7	258	ndnFace://7	InSatisfiedInterests	1.31072e-09	0	0	0
29	7	258	ndnFace://7	InTimedOutInterests	0	0	0	0
29	7	258	ndnFace://7	OutSatisfiedInterests	0	0	0	0
29	7	258	ndnFace://7	OutTimedOutInterests	0.000512	0	0	0
29	7	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
29	7	-1	all	TimedOutInterests	0.000512	0	0	0
29.5	0	1	internal://	InInterests	0	0	0	0
29.5	0	1	internal://	OutInterests	0	0	0	0
29.5	0	1	internal://	InData	0	0	0	0
29.5	0	1	internal://	OutData	0	0	0	0
29.5	0	1	internal://	InNacks	0	0	0	0
29.5	0	1	internal://	OutNacks	0	0	0	0
29.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
29.5	0	1	internal://	InTimedOutInterests	0	0	0	0
29.5	0	1	internal://	OutSatisfiedInterests	1.15384e-37	0	0	0
29.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	InInterests	2.62144e-10	1.1008e-11	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	OutInterests	2.62144e-10	8.96e-12	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	OutData	2.62144e-10	2.5856e-11	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	2.62144e-10	0	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
29.5	0	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	2.048e-05	0	0	0
29.5	0	257	internal://	InInterests	0	0	0	0
29.5	0	257	internal://	OutInterests	0	0	0	0
29.5	0	257	internal://	InData	0	0	0	0
29.5	0	257	internal://	OutData	0	0	0	0
29.5	0	257	internal://	InNacks	0	0	0	0
29.5	0	257	internal://	OutNacks	0	0	0	0
29.5	0	257	internal://	InSatisfiedInterests	1.15384e-37	0	0	0
29.5	0	257	internal://	InTimedOutInterests	0	0	0	0
29.5	0	257	internal://	OutSatisfiedInterests	8.64691e-38	0	0	0
29.5	0	257	internal://	OutTimedOutInterests	0	0	0	0
29.5	0	258	ndnFace://0	InInterests	2.62144e-10	8.96e-12	0	0
29.5	0	258	ndnFace://0	OutInterests	2.62144e-10	1.1008e-11	0	0
29.5	0	258	ndnFace://0	InData	2.62144e-10	2.5856e-11	0	0
29.5	0	258	ndnFace://0	OutData	8.64691e-38	6.5274e-38	0	0
29.5	0	258	ndnFace://0	InNacks	0	0	0	0
29.5	0	258	ndnFace://0	OutNacks	0	0	0	0
29.5	0	258	ndnFace://0	InSatisfiedInterests	8.64691e-38	0	0	0
29.5	0	258	ndnFace://0	InTimedOutInterests	2.048e-05	0	0	0
29.5	0	258	ndnFace://0	OutSatisfiedInterests	2.62144e-10	0	0	0
29.5	0	258	ndnFace://0	OutTimedOutInterests	0	0	0	0
29.5	0	-1	all	SatisfiedInterests	2.62144e-10	0	0	0
29.5	0	-1	all	TimedOutInterests	2.048e-05	0	0	0
29.5	1	1	internal://	InInterests	0	0	0	0
29.5	1	1	internal://	OutInterests	0	0	0	0
29.5	1	1	internal://	InData	0	0	0	0
29.5	1	1	internal://	OutData	0	0	0	0
29.5	1	1	internal://	InNacks	0	0	0	0
29.5	1	1	internal://	OutNacks	0	0	0	0
29.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
29.5	1	1	internal://	InTimedOutInterests	0	0	0	0
29.5	1	1	internal://	OutSatisfiedInterests	1.15384e-37	0	0	0
29.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	InInterests	5.24288e-10	1.9968e-11	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	OutInterests	2.62144e-10	8.96e-12	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	InData	2.62144e-10	2.5856e-11	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0.0001024	0	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
29.5	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0.0001024	0	0	0
29.5	1	257	internal://	InInterests	0	0	0	0
29.5	1	257	internal://	OutInterests	0	0	0	0
29.5	1	257	internal://	InData	0	0	0	0
29.5	1	257	internal://	OutData	0	0	0	0
29.5	1	257	internal://	InNacks	0	0	0	0
29.5	1	257	internal://	OutNacks	0	0	0	0
29.5	1	257	internal://	InSatisfiedInterests	1.15384e-37	0	0	0
29.5	1	257	internal://	InTimedOutInterests	0	0	0	0
29.5	1	257	internal://	OutSatisfiedInterests	8.64691e-38	0	0	0
29.5	1	257	internal://	OutTimedOutInterests	0	0	0	0
29.5	1	258	ndnFace://1	InInterests	2.62144e-10	1.1008e-11	0	0
29.5	1	258	ndnFace://1	OutInterests	2.62144e-10	8.96e-12	0	0
29.5	1	258	ndnFace://1	InData	0	0	0	0
29.5	1	258	ndnFace://1	OutData	2.62144e-10	2.5856e-11	0	0
29.5	1	258	ndnFace://1	InNacks	0	0	0	0
29.5	1	258	ndnFace://1	OutNacks	0	0	0	0
29.5	1	258	ndnFace://1	InSatisfiedInterests	2.62144e-10	0	0	0
29.5	1	258	ndnFace://1	InTimedOutInterests	0	0	0	0
29.5	1	258	ndnFace://1	OutSatisfiedInterests	0	0	0	0
29.5	1	258	ndnFace://1	OutTimedOutInterests	0.0001024	0	0	0
29.5	1	-1	all	SatisfiedInterests	2.62144e-10	0	0	0
29.5	1	-1	all	TimedOutInterests	0.0001024	0	0	0
29.5	2	1	internal://	InInterests	0	0	0	0
29.5	2	1	internal://	OutInterests	0	0	0	0
29.5	2	1	internal://	InData	0	0	0	0
29.5	2	1	internal://	OutData	0	0	0	0
29.5	2	1	internal://	InNacks	0	0	0	0
29.5	2	1	internal://	OutNacks	0	0	0	0
29.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
29.5	2	1	internal://	InTimedOutInterests	0	0	0	0
29.5	2	1	internal://	OutSatisfiedInterests	1.15384e-37	0	0	0
29.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	InInterests	2.62144e-10	8.96e-12	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	OutInterests	5.24288e-10	1.9968e-11	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	InData	2.62144e-10	2.5856e-11	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0.0001024	0	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	2.62144e-10	0	0	0
29.5	2	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0.0001024	0	0	0
29.5	2	257	internal://	InInterests	0	0	0	0
29.5	2	257	internal://	OutInterests	0	0	0	0
29.5	2	257	internal://	InData	0	0	0	0
29.5	2	257	internal://	OutData	0	0	0	0
29.5	2	257	internal://	InNacks	0	0	0	0
29.5	2	257	internal://	OutNacks	0	0	0	0
29.5	2	257	internal://	InSatisfiedInterests	1.15384e-37	0	0	0
29.5	2	257	internal://	InTimedOutInterests	0	0	0	0
29.5	2	257	internal://	OutSatisfiedInterests	8.64691e-38	0	0	0
29.5	2	257	internal://	OutTimedOutInterests	0	0	0	0
29.5	2	258	ndnFace://2	InInterests	2.62144e-10	1.1008e-11	0	0
29.5	2	258	ndnFace://2	OutInterests	2.62144e-10	8.96e-12	0	0
29.5	2	258	ndnFace://2	InData	0	0	0	0
29.5	2	258	ndnFace://2	OutData	2.62144e-10	2.5856e-11	0	0
29.5	2	258	ndnFace://2	InNacks	0	0	0	0
29.5	2	258	ndnFace://2	OutNacks	0	0	0	0
29.5	2	258	ndnFace://2	InSatisfiedInterests	2.62144e-10	0	0	0
29.5	2	258	ndnFace://2	InTimedOutInterests	0	0	0	0
29.5	2	258	ndnFace://2	OutSatisfiedInterests	0	0	0	0
29.5	2	258	ndnFace://2	OutTimedOutInterests	0.0001024	0	0	0
29.5	2	-1	all	SatisfiedInterests	2.62144e-10	0	0	0
29.5	2	-1	all	TimedOutInterests	0.0001024	0	0	0
29.5	3	1	internal://	InInterests	0	0	0	0
29.5	3	1	internal://	OutInterests	0	0	0	0
29.5	3	1	internal://	InData	0	0	0	0
29.5	3	1	internal://	OutData	0	0	0	0
29.5	3	1	internal://	InNacks	0	0	0	0
29.5	3	1	internal://	OutNacks	0	0	0	0
29.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
29.5	3	1	internal://	InTimedOutInterests	0	0	0	0
29.5	3	1	internal://	OutSatisfiedInterests	1.15384e-37	0	0	0
29.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
29.5	3	256	netdev://[00:00:00:00:00:04]	InInterests	5.24288e-10	1.9968e-11	0	0
29.5	3	256	netdev://[00:00:00:00:00:04]	OutInterests	2.62144e-10	8.96e-12	0	0
29.5	3	256	netdev://[00:00:00:00:00:04]	InData	2.62144e-10	2.5856e-11	0	0
